target_index,target_total,target,model_order,pdb_model_id,csv_model,pdb_id,score,predicted_fnat,dockq,fnat,lrms,irms,classification,identification
57,113,S-T107.1,136,386,7,S-T107.1_model_135,1.469,1.469,0.0101,0.0,52.3817,21.9769,incorrect,T107_S36.M07
57,113,S-T107.1,137,387,8,S-T107.1_model_136,0.847,0.847,0.0815,0.0763,19.9651,12.3173,incorrect,T107_S36.M08
57,113,S-T107.1,138,388,9,S-T107.1_model_137,0.58,0.58,0.0367,0.0,25.8889,13.1037,incorrect,T107_S36.M09
57,113,S-T107.1,139,389,10,S-T107.1_model_138,2.924,2.924,0.0164,0.0,40.9409,16.8825,incorrect,T107_S36.M10
57,113,S-T107.1,15,265,5,S-T107.1_model_14,0.577,0.577,0.0064,0.0,69.0116,23.1666,incorrect,T107_S03.M05
57,113,S-T107.1,16,266,6,S-T107.1_model_15,0.9,0.9,0.0273,0.0,29.9926,17.0273,incorrect,T107_S03.M06
57,113,S-T107.1,17,267,7,S-T107.1_model_16,0.853,0.853,0.0208,0.0,35.3285,17.1532,incorrect,T107_S03.M07
57,113,S-T107.1,18,268,8,S-T107.1_model_17,1.086,1.086,0.0132,0.0,46.0927,18.2559,incorrect,T107_S03.M08
57,113,S-T107.1,19,269,9,S-T107.1_model_18,0.38,0.38,0.0068,0.0,67.3703,21.7409,incorrect,T107_S03.M09
57,113,S-T107.1,20,270,10,S-T107.1_model_19,1.048,1.048,0.0259,0.0,31.0119,16.9391,incorrect,T107_S03.M10
57,113,S-T107.1,3,253,3,S-T107.1_model_2,0.62,0.62,0.0062,0.0,67.1219,28.9655,incorrect,T107_S01.M03
57,113,S-T107.1,21,271,1,S-T107.1_model_20,0.79,0.79,0.0025,0.0,110.5161,36.8232,incorrect,T107_S04.M01
57,113,S-T107.1,22,272,2,S-T107.1_model_21,0.358,0.358,0.0057,0.0,71.8289,26.32,incorrect,T107_S04.M02
57,113,S-T107.1,23,273,3,S-T107.1_model_22,0.705,0.705,0.0373,0.0,25.3211,14.524,incorrect,T107_S04.M03
57,113,S-T107.1,24,274,4,S-T107.1_model_23,0.233,0.233,0.0083,0.0,60.9048,19.522,incorrect,T107_S04.M04
57,113,S-T107.1,25,275,5,S-T107.1_model_24,0.406,0.406,0.0064,0.0,68.9022,23.3586,incorrect,T107_S04.M05
57,113,S-T107.1,26,276,6,S-T107.1_model_25,0.801,0.801,0.0276,0.0,29.8044,17.0448,incorrect,T107_S04.M06
57,113,S-T107.1,27,277,7,S-T107.1_model_26,1.098,1.098,0.0203,0.0,35.8185,17.2572,incorrect,T107_S04.M07
57,113,S-T107.1,28,278,8,S-T107.1_model_27,0.905,0.905,0.0134,0.0,45.5941,18.3212,incorrect,T107_S04.M08
57,113,S-T107.1,29,279,9,S-T107.1_model_28,0.22,0.22,0.0067,0.0,67.7322,21.9938,incorrect,T107_S04.M09
57,113,S-T107.1,30,280,10,S-T107.1_model_29,0.892,0.892,0.0264,0.0,30.603,17.0102,incorrect,T107_S04.M10
57,113,S-T107.1,4,254,4,S-T107.1_model_3,1.008,1.008,0.0062,0.0,73.1657,20.4146,incorrect,T107_S01.M04
57,113,S-T107.1,31,281,1,S-T107.1_model_30,1.346,1.346,0.0141,0.0102,54.5232,16.433,incorrect,T107_S05.M01
57,113,S-T107.1,32,282,2,S-T107.1_model_31,1.352,1.352,0.0141,0.0102,54.4843,16.4443,incorrect,T107_S05.M02
57,113,S-T107.1,33,283,3,S-T107.1_model_32,1.347,1.347,0.0105,0.0,54.6069,16.964,incorrect,T107_S05.M03
57,113,S-T107.1,34,284,4,S-T107.1_model_33,1.015,1.015,0.0106,0.0,54.5337,16.6591,incorrect,T107_S05.M04
57,113,S-T107.1,35,285,5,S-T107.1_model_34,1.142,1.142,0.0139,0.0102,54.7888,16.6859,incorrect,T107_S05.M05
57,113,S-T107.1,36,286,6,S-T107.1_model_35,1.332,1.332,0.0141,0.0102,54.4755,16.4501,incorrect,T107_S05.M06
57,113,S-T107.1,37,287,7,S-T107.1_model_36,1.411,1.411,0.0095,0.0,54.9895,20.7046,incorrect,T107_S05.M07
57,113,S-T107.1,38,288,8,S-T107.1_model_37,1.471,1.471,0.0102,0.0,52.9962,20.1656,incorrect,T107_S05.M08
57,113,S-T107.1,39,289,9,S-T107.1_model_38,1.01,1.01,0.0101,0.0,53.0408,20.9169,incorrect,T107_S05.M09
57,113,S-T107.1,40,290,10,S-T107.1_model_39,0.852,0.852,0.0099,0.0,53.4016,21.3029,incorrect,T107_S05.M10
57,113,S-T107.1,5,255,5,S-T107.1_model_4,0.441,0.441,0.0056,0.0,72.2818,26.575,incorrect,T107_S01.M05
57,113,S-T107.1,41,291,1,S-T107.1_model_40,0.905,0.905,0.0104,0.0,51.9097,20.7091,incorrect,T107_S09.M01
57,113,S-T107.1,42,292,2,S-T107.1_model_41,0.796,0.796,0.0534,0.0169,21.8781,13.5548,incorrect,T107_S09.M02
57,113,S-T107.1,43,293,3,S-T107.1_model_42,0.372,0.372,0.0141,0.0,45.3209,16.4967,incorrect,T107_S09.M03
57,113,S-T107.1,44,294,4,S-T107.1_model_43,0.516,0.516,0.007,0.0,62.45,28.852,incorrect,T107_S09.M04
57,113,S-T107.1,45,295,5,S-T107.1_model_44,0.548,0.548,0.0122,0.0,47.4049,20.2909,incorrect,T107_S09.M05
57,113,S-T107.1,46,296,6,S-T107.1_model_45,0.343,0.343,0.0191,0.0,36.9122,17.9613,incorrect,T107_S09.M06
57,113,S-T107.1,47,297,7,S-T107.1_model_46,0.363,0.363,0.0123,0.0,46.4114,22.7355,incorrect,T107_S09.M07
57,113,S-T107.1,48,298,8,S-T107.1_model_47,0.606,0.606,0.011,0.0,50.5955,20.2124,incorrect,T107_S09.M08
57,113,S-T107.1,49,299,9,S-T107.1_model_48,0.495,0.495,0.0171,0.0,40.314,15.8909,incorrect,T107_S09.M09
57,113,S-T107.1,50,300,10,S-T107.1_model_49,0.064,0.064,0.0087,0.0,55.2549,26.986,incorrect,T107_S09.M10
57,113,S-T107.1,6,256,6,S-T107.1_model_5,1.01,1.01,0.0101,0.0,53.0408,20.9169,incorrect,T107_S01.M06
57,113,S-T107.1,51,301,1,S-T107.1_model_50,0.505,0.505,0.0067,0.0,64.2697,27.1472,incorrect,T107_S10.M01
57,113,S-T107.1,52,302,2,S-T107.1_model_51,0.802,0.802,0.01,0.0,53.0474,20.9209,incorrect,T107_S10.M02
57,113,S-T107.1,53,303,3,S-T107.1_model_52,0.328,0.328,0.0204,0.0,35.5578,17.8584,incorrect,T107_S10.M03
57,113,S-T107.1,54,304,4,S-T107.1_model_53,0.438,0.438,0.0036,0.0,88.8668,34.5527,incorrect,T107_S10.M04
57,113,S-T107.1,55,305,5,S-T107.1_model_54,0.563,0.563,0.0187,0.0,38.74,14.7624,incorrect,T107_S10.M05
57,113,S-T107.1,56,306,6,S-T107.1_model_55,0.237,0.237,0.0104,0.0,50.8971,23.7004,incorrect,T107_S10.M06
57,113,S-T107.1,57,307,7,S-T107.1_model_56,0.626,0.626,0.0136,0.0,44.571,19.6916,incorrect,T107_S10.M07
57,113,S-T107.1,58,308,8,S-T107.1_model_57,0.49,0.49,0.0125,0.0,48.5665,16.9554,incorrect,T107_S10.M08
57,113,S-T107.1,59,309,9,S-T107.1_model_58,0.434,0.434,0.0018,0.0,125.8884,48.7609,incorrect,T107_S10.M09
57,113,S-T107.1,60,310,10,S-T107.1_model_59,0.29,0.29,0.0123,0.0,50.7702,15.2374,incorrect,T107_S10.M10
57,113,S-T107.1,7,257,7,S-T107.1_model_6,0.897,0.897,0.0178,0.0,38.1519,19.0479,incorrect,T107_S01.M07
57,113,S-T107.1,61,311,1,S-T107.1_model_60,0.665,0.665,0.0311,0.0085,29.6657,15.9139,incorrect,T107_S15.M01
57,113,S-T107.1,62,312,2,S-T107.1_model_61,0.747,0.747,0.0219,0.0085,36.7266,18.848,incorrect,T107_S15.M02
57,113,S-T107.1,63,313,3,S-T107.1_model_62,0.359,0.359,0.0125,0.0,48.5847,16.9599,incorrect,T107_S15.M03
57,113,S-T107.1,64,314,4,S-T107.1_model_63,0.305,0.305,0.033,0.0,27.3182,14.4833,incorrect,T107_S15.M04
57,113,S-T107.1,65,315,5,S-T107.1_model_64,0.507,0.507,0.0104,0.0,52.0292,20.8374,incorrect,T107_S15.M05
57,113,S-T107.1,66,316,6,S-T107.1_model_65,0.55,0.55,0.0196,0.0,36.0268,19.093,incorrect,T107_S15.M06
57,113,S-T107.1,67,317,7,S-T107.1_model_66,0.424,0.424,0.0195,0.0,36.882,16.7806,incorrect,T107_S15.M07
57,113,S-T107.1,68,318,8,S-T107.1_model_67,0.664,0.664,0.0627,0.0,18.7307,11.2838,incorrect,T107_S15.M08
57,113,S-T107.1,69,319,9,S-T107.1_model_68,0.55,0.55,0.0596,0.0424,22.3435,14.8642,incorrect,T107_S15.M09
57,113,S-T107.1,70,320,10,S-T107.1_model_69,0.535,0.535,0.0637,0.0339,20.7199,12.9871,incorrect,T107_S15.M10
57,113,S-T107.1,8,258,8,S-T107.1_model_7,0.738,0.738,0.011,0.0,50.6001,20.2217,incorrect,T107_S01.M08
57,113,S-T107.1,71,321,1,S-T107.1_model_70,0.711,0.711,0.0336,0.0,26.5347,17.0044,incorrect,T107_S17.M01
57,113,S-T107.1,72,322,2,S-T107.1_model_71,0.764,0.764,0.0379,0.0339,30.6343,16.5153,incorrect,T107_S17.M02
57,113,S-T107.1,73,323,3,S-T107.1_model_72,0.806,0.806,0.0329,0.0,26.7984,17.6665,incorrect,T107_S17.M03
57,113,S-T107.1,74,324,4,S-T107.1_model_73,0.844,0.844,0.0331,0.0204,30.8804,16.1561,incorrect,T107_S17.M04
57,113,S-T107.1,75,325,5,S-T107.1_model_74,0.879,0.879,0.0379,0.0,24.6017,17.7789,incorrect,T107_S17.M05
57,113,S-T107.1,76,326,6,S-T107.1_model_75,0.672,0.672,0.0545,0.0593,25.7893,19.1023,incorrect,T107_S17.M06
57,113,S-T107.1,77,327,7,S-T107.1_model_76,0.888,0.888,0.0592,0.0339,21.8014,13.7382,incorrect,T107_S17.M07
57,113,S-T107.1,78,328,8,S-T107.1_model_77,0.895,0.895,0.0501,0.0,21.3801,12.6406,incorrect,T107_S17.M08
57,113,S-T107.1,79,329,9,S-T107.1_model_78,1.368,1.368,0.0095,0.0,54.9959,20.7024,incorrect,T107_S17.M09
57,113,S-T107.1,80,330,10,S-T107.1_model_79,0.845,0.845,0.0165,0.0,39.6184,20.059,incorrect,T107_S17.M10
57,113,S-T107.1,9,259,9,S-T107.1_model_8,0.409,0.409,0.0129,0.0,45.3937,21.7619,incorrect,T107_S01.M09
57,113,S-T107.1,81,331,1,S-T107.1_model_80,0.686,0.686,0.0576,0.0306,21.9934,13.4574,incorrect,T107_S22.M01
57,113,S-T107.1,82,332,2,S-T107.1_model_81,0.565,0.565,0.0033,0.0,94.8168,34.1305,incorrect,T107_S22.M02
57,113,S-T107.1,83,333,3,S-T107.1_model_82,1.072,1.072,0.0673,0.0,17.9975,10.6148,incorrect,T107_S22.M03
57,113,S-T107.1,84,334,4,S-T107.1_model_83,0.743,0.743,0.0292,0.0,29.5016,14.229,incorrect,T107_S22.M04
57,113,S-T107.1,85,335,5,S-T107.1_model_84,0.777,0.777,0.0401,0.0204,26.6309,17.3828,incorrect,T107_S22.M05
57,113,S-T107.1,86,336,6,S-T107.1_model_85,0.612,0.612,0.0605,0.0,19.1819,11.2974,incorrect,T107_S22.M06
57,113,S-T107.1,87,337,7,S-T107.1_model_86,0.429,0.429,0.0157,0.0,41.079,19.2582,incorrect,T107_S22.M07
57,113,S-T107.1,88,338,8,S-T107.1_model_87,0.537,0.537,0.0372,0.0,25.3017,14.8086,incorrect,T107_S22.M08
57,113,S-T107.1,89,339,9,S-T107.1_model_88,0.665,0.665,0.026,0.0102,33.4475,17.7048,incorrect,T107_S22.M09
57,113,S-T107.1,90,340,10,S-T107.1_model_89,0.681,0.681,0.0298,0.0,28.3745,17.6451,incorrect,T107_S22.M10
57,113,S-T107.1,10,260,10,S-T107.1_model_9,1.284,1.284,0.0101,0.0,52.4816,22.0696,incorrect,T107_S01.M10
57,113,S-T107.1,91,341,1,S-T107.1_model_90,1.36,1.36,0.0105,0.0,54.6752,16.9075,incorrect,T107_S28.M01
57,113,S-T107.1,92,342,2,S-T107.1_model_91,0.867,0.867,0.1314,0.0593,13.204,7.1669,incorrect,T107_S28.M02
57,113,S-T107.1,93,343,3,S-T107.1_model_92,0.506,0.506,0.0174,0.0,45.8709,10.7696,incorrect,T107_S28.M03
57,113,S-T107.1,94,344,4,S-T107.1_model_93,1.034,1.034,0.0481,0.051,27.7068,17.4513,incorrect,T107_S28.M04
57,113,S-T107.1,95,345,5,S-T107.1_model_94,1.238,1.238,0.0182,0.0,39.659,14.3893,incorrect,T107_S28.M05
57,113,S-T107.1,96,346,6,S-T107.1_model_95,1.405,1.405,0.0326,0.0,26.7325,19.4633,incorrect,T107_S28.M06
57,113,S-T107.1,97,347,7,S-T107.1_model_96,0.919,0.919,0.0092,0.0,59.6586,16.8747,incorrect,T107_S28.M07
57,113,S-T107.1,98,348,8,S-T107.1_model_97,1.015,1.015,0.0136,0.0,45.2873,18.2653,incorrect,T107_S28.M08
57,113,S-T107.1,99,349,9,S-T107.1_model_98,1.014,1.014,0.0146,0.0,45.1973,15.2374,incorrect,T107_S28.M09
57,113,S-T107.1,100,350,10,S-T107.1_model_99,0.509,0.509,0.0155,0.0,41.3735,19.5041,incorrect,T107_S28.M10
58,113,S-T110.1,1,236,1,S-T110.1_model_0,0.864,0.864,0.3816,0.2267,5.2381,3.0645,acceptable,T110_S01.M01
58,113,S-T110.1,2,237,2,S-T110.1_model_1,1.349,1.349,0.419,0.32,5.1242,2.9669,acceptable,T110_S01.M02
58,113,S-T110.1,11,246,1,S-T110.1_model_10,1.475,1.475,0.4945,0.4533,4.7847,2.4605,medium,T110_S02.M01
58,113,S-T110.1,101,336,1,S-T110.1_model_100,1.466,1.466,0.5601,0.5195,4.5151,1.9125,medium,T110_S19.M01
58,113,S-T110.1,102,337,2,S-T110.1_model_101,1.506,1.506,0.5034,0.4805,4.8005,2.4562,medium,T110_S19.M02
58,113,S-T110.1,103,338,3,S-T110.1_model_102,1.495,1.495,0.4985,0.4805,4.9287,2.4876,medium,T110_S19.M03
58,113,S-T110.1,104,339,4,S-T110.1_model_103,1.477,1.477,0.5059,0.4935,4.8935,2.4462,medium,T110_S19.M04
58,113,S-T110.1,105,340,5,S-T110.1_model_104,1.662,1.662,0.523,0.4286,4.266,2.0819,medium,T110_S19.M05
58,113,S-T110.1,106,341,6,S-T110.1_model_105,1.534,1.534,0.4551,0.3896,4.8497,2.8149,medium,T110_S19.M06
58,113,S-T110.1,107,342,7,S-T110.1_model_106,1.27,1.27,0.4498,0.3766,4.8943,2.8088,medium,T110_S19.M07
58,113,S-T110.1,108,343,8,S-T110.1_model_107,1.483,1.483,0.4709,0.3896,4.469,2.6713,medium,T110_S19.M08
58,113,S-T110.1,109,344,9,S-T110.1_model_108,1.292,1.292,0.43,0.2987,4.702,2.778,acceptable,T110_S19.M09
58,113,S-T110.1,110,345,10,S-T110.1_model_109,1.497,1.497,0.4684,0.3766,4.3924,2.6735,medium,T110_S19.M10
58,113,S-T110.1,12,247,2,S-T110.1_model_11,1.408,1.408,0.4985,0.48,4.9102,2.493,medium,T110_S02.M02
58,113,S-T110.1,111,346,1,S-T110.1_model_110,1.498,1.498,0.4982,0.4675,4.8229,2.4631,medium,T110_S21.M01
58,113,S-T110.1,112,347,2,S-T110.1_model_111,1.583,1.583,0.5821,0.5584,4.3765,1.8466,medium,T110_S21.M02
58,113,S-T110.1,113,348,3,S-T110.1_model_112,1.534,1.534,0.5835,0.5195,3.3401,1.9798,medium,T110_S21.M03
58,113,S-T110.1,114,349,4,S-T110.1_model_113,1.404,1.404,0.532,0.4935,4.7746,2.0792,medium,T110_S21.M04
58,113,S-T110.1,115,350,5,S-T110.1_model_114,1.46,1.46,0.563,0.4675,3.3093,2.03,medium,T110_S21.M05
58,113,S-T110.1,116,351,6,S-T110.1_model_115,1.355,1.355,0.5636,0.4545,3.2596,1.9809,medium,T110_S21.M06
58,113,S-T110.1,117,352,7,S-T110.1_model_116,1.524,1.524,0.4967,0.4675,4.7931,2.5056,medium,T110_S21.M07
58,113,S-T110.1,118,353,8,S-T110.1_model_117,1.493,1.493,0.5659,0.4805,3.3873,2.0246,medium,T110_S21.M08
58,113,S-T110.1,119,354,9,S-T110.1_model_118,1.405,1.405,0.5402,0.4675,3.7944,2.1901,medium,T110_S21.M09
58,113,S-T110.1,120,355,10,S-T110.1_model_119,1.467,1.467,0.502,0.4675,4.6182,2.4893,medium,T110_S21.M10
58,113,S-T110.1,13,248,3,S-T110.1_model_12,1.34,1.34,0.5422,0.4533,3.6973,2.126,medium,T110_S02.M03
58,113,S-T110.1,121,356,1,S-T110.1_model_120,1.467,1.467,0.5514,0.4935,4.5151,1.9125,medium,T110_S29.M01
58,113,S-T110.1,122,357,2,S-T110.1_model_121,1.048,1.048,0.0677,0.0779,24.5173,11.1538,incorrect,T110_S29.M02
58,113,S-T110.1,123,358,3,S-T110.1_model_122,1.11,1.11,0.0597,0.0519,24.2368,11.1466,incorrect,T110_S29.M03
58,113,S-T110.1,124,359,4,S-T110.1_model_123,1.478,1.478,0.5034,0.4805,4.8005,2.4562,medium,T110_S29.M04
58,113,S-T110.1,125,360,5,S-T110.1_model_124,1.418,1.418,0.5028,0.4935,4.9287,2.4876,medium,T110_S29.M05
58,113,S-T110.1,126,361,6,S-T110.1_model_125,1.386,1.386,0.4973,0.4675,4.8935,2.4462,medium,T110_S29.M06
58,113,S-T110.1,127,362,7,S-T110.1_model_126,1.267,1.267,0.5426,0.4545,3.7164,2.1198,medium,T110_S29.M07
58,113,S-T110.1,128,363,8,S-T110.1_model_127,1.498,1.498,0.5057,0.3766,4.266,2.0819,medium,T110_S29.M08
58,113,S-T110.1,129,364,9,S-T110.1_model_128,1.242,1.242,0.5451,0.4675,3.7283,2.1413,medium,T110_S29.M09
58,113,S-T110.1,130,365,10,S-T110.1_model_129,0.609,0.609,0.3836,0.1688,3.8731,3.5158,acceptable,T110_S29.M10
58,113,S-T110.1,14,249,4,S-T110.1_model_13,1.761,1.761,0.5016,0.48,4.8793,2.4508,medium,T110_S02.M04
58,113,S-T110.1,131,366,1,S-T110.1_model_130,1.405,1.405,0.4439,0.4133,5.4957,2.8817,acceptable,T110_S30.M01
58,113,S-T110.1,132,367,2,S-T110.1_model_131,1.396,1.396,0.5446,0.4267,3.5872,2.0071,medium,T110_S30.M02
58,113,S-T110.1,133,368,3,S-T110.1_model_132,1.431,1.431,0.5618,0.4133,2.7417,1.9722,medium,T110_S30.M03
58,113,S-T110.1,134,369,4,S-T110.1_model_133,1.506,1.506,0.4684,0.44,5.3591,2.6002,acceptable,T110_S30.M04
58,113,S-T110.1,135,370,5,S-T110.1_model_134,1.6,1.6,0.4503,0.4267,5.6092,2.7628,acceptable,T110_S30.M05
58,113,S-T110.1,136,371,6,S-T110.1_model_135,1.393,1.393,0.5976,0.48,2.9657,1.7576,medium,T110_S30.M06
58,113,S-T110.1,137,372,7,S-T110.1_model_136,1.692,1.692,0.4849,0.48,5.1494,2.6458,acceptable,T110_S30.M07
58,113,S-T110.1,138,373,8,S-T110.1_model_137,1.095,1.095,0.3028,0.2267,8.0795,3.4862,acceptable,T110_S30.M08
58,113,S-T110.1,139,374,9,S-T110.1_model_138,1.684,1.684,0.0596,0.0533,24.3661,11.3685,incorrect,T110_S30.M09
58,113,S-T110.1,140,375,10,S-T110.1_model_139,1.004,1.004,0.0187,0.0,37.8348,16.7957,incorrect,T110_S30.M10
58,113,S-T110.1,15,250,5,S-T110.1_model_14,1.666,1.666,0.4193,0.32,5.1497,2.9404,acceptable,T110_S02.M05
58,113,S-T110.1,141,376,1,S-T110.1_model_140,1.594,1.594,0.4333,0.36,5.1193,2.9438,acceptable,T110_S31.M01
58,113,S-T110.1,142,377,2,S-T110.1_model_141,1.295,1.295,0.4157,0.32,5.1814,3.0187,acceptable,T110_S31.M02
58,113,S-T110.1,143,378,3,S-T110.1_model_142,1.365,1.365,0.3922,0.2533,5.184,3.0543,acceptable,T110_S31.M03
58,113,S-T110.1,144,379,4,S-T110.1_model_143,1.216,1.216,0.4083,0.2933,5.1166,3.0241,acceptable,T110_S31.M04
58,113,S-T110.1,145,380,5,S-T110.1_model_144,1.423,1.423,0.3951,0.2533,5.2016,2.9585,acceptable,T110_S31.M05
58,113,S-T110.1,146,381,6,S-T110.1_model_145,1.697,1.697,0.4193,0.32,5.1508,2.9401,acceptable,T110_S31.M06
58,113,S-T110.1,147,382,7,S-T110.1_model_146,1.462,1.462,0.4135,0.32,5.2445,3.0354,acceptable,T110_S31.M07
58,113,S-T110.1,148,383,8,S-T110.1_model_147,1.498,1.498,0.0469,0.013,23.9442,11.8959,incorrect,T110_S31.M08
58,113,S-T110.1,149,384,9,S-T110.1_model_148,1.503,1.503,0.0513,0.026,23.9075,11.8748,incorrect,T110_S31.M09
58,113,S-T110.1,150,385,10,S-T110.1_model_149,1.466,1.466,0.5601,0.5195,4.5151,1.9125,medium,T110_S31.M10
58,113,S-T110.1,16,251,6,S-T110.1_model_15,1.337,1.337,0.4021,0.2667,5.1123,2.9525,acceptable,T110_S02.M06
58,113,S-T110.1,151,386,1,S-T110.1_model_150,1.466,1.466,0.5601,0.5195,4.5151,1.9125,medium,T110_S36.M01
58,113,S-T110.1,152,387,2,S-T110.1_model_151,1.506,1.506,0.5034,0.4805,4.8005,2.4562,medium,T110_S36.M02
58,113,S-T110.1,153,388,3,S-T110.1_model_152,1.47,1.47,0.0511,0.026,23.9573,11.9124,incorrect,T110_S36.M03
58,113,S-T110.1,154,389,4,S-T110.1_model_153,1.483,1.483,0.4709,0.3896,4.469,2.6713,medium,T110_S36.M04
58,113,S-T110.1,155,390,5,S-T110.1_model_154,1.292,1.292,0.43,0.2987,4.702,2.778,acceptable,T110_S36.M05
58,113,S-T110.1,156,391,6,S-T110.1_model_155,1.27,1.27,0.4498,0.3766,4.8943,2.8088,medium,T110_S36.M06
58,113,S-T110.1,157,392,7,S-T110.1_model_156,1.279,1.279,0.4099,0.2933,5.1603,2.9483,acceptable,T110_S36.M07
58,113,S-T110.1,158,393,8,S-T110.1_model_157,1.502,1.502,0.4449,0.3247,4.5501,2.724,medium,T110_S36.M08
58,113,S-T110.1,159,394,9,S-T110.1_model_158,1.365,1.365,0.3922,0.2533,5.184,3.0543,acceptable,T110_S36.M09
58,113,S-T110.1,160,395,10,S-T110.1_model_159,1.266,1.266,0.4763,0.4026,4.3389,2.7209,medium,T110_S36.M10
58,113,S-T110.1,17,252,7,S-T110.1_model_16,1.066,1.066,0.3961,0.2667,5.3297,2.965,acceptable,T110_S02.M07
58,113,S-T110.1,18,253,8,S-T110.1_model_17,0.678,0.678,0.0173,0.0,40.1716,15.7275,incorrect,T110_S02.M08
58,113,S-T110.1,19,254,9,S-T110.1_model_18,0.525,0.525,0.0136,0.0,45.0406,18.523,incorrect,T110_S02.M09
58,113,S-T110.1,20,255,10,S-T110.1_model_19,0.597,0.597,0.0111,0.0,51.8553,17.5588,incorrect,T110_S02.M10
58,113,S-T110.1,3,238,3,S-T110.1_model_2,1.128,1.128,0.397,0.2533,5.0854,2.9885,acceptable,T110_S01.M03
58,113,S-T110.1,21,256,1,S-T110.1_model_20,1.06,1.06,0.4012,0.2597,4.3284,3.5729,acceptable,T110_S03.M01
58,113,S-T110.1,22,257,2,S-T110.1_model_21,1.167,1.167,0.4816,0.3506,4.0529,2.4087,medium,T110_S03.M02
58,113,S-T110.1,23,258,3,S-T110.1_model_22,0.989,0.989,0.3695,0.2208,5.0141,3.6297,acceptable,T110_S03.M03
58,113,S-T110.1,24,259,4,S-T110.1_model_23,1.292,1.292,0.4218,0.2987,4.0321,3.5646,acceptable,T110_S03.M04
58,113,S-T110.1,25,260,5,S-T110.1_model_24,1.662,1.662,0.523,0.4286,4.266,2.0819,medium,T110_S03.M05
58,113,S-T110.1,26,261,6,S-T110.1_model_25,1.309,1.309,0.4416,0.3377,3.7622,3.5569,medium,T110_S03.M06
58,113,S-T110.1,27,262,7,S-T110.1_model_26,1.27,1.27,0.4498,0.3766,4.8943,2.8088,medium,T110_S03.M07
58,113,S-T110.1,28,263,8,S-T110.1_model_27,1.282,1.282,0.445,0.3377,4.7564,2.7018,medium,T110_S03.M08
58,113,S-T110.1,29,264,9,S-T110.1_model_28,1.292,1.292,0.43,0.2987,4.702,2.778,acceptable,T110_S03.M09
58,113,S-T110.1,30,265,10,S-T110.1_model_29,1.296,1.296,0.4419,0.2987,4.4488,2.6555,acceptable,T110_S03.M10
58,113,S-T110.1,4,239,4,S-T110.1_model_3,1.409,1.409,0.3876,0.24,5.2467,3.0113,acceptable,T110_S01.M04
58,113,S-T110.1,31,266,1,S-T110.1_model_30,1.222,1.222,0.4483,0.4133,5.1656,2.9884,acceptable,T110_S04.M01
58,113,S-T110.1,32,267,2,S-T110.1_model_31,1.492,1.492,0.3924,0.24,5.0591,3.0121,acceptable,T110_S04.M02
58,113,S-T110.1,33,268,3,S-T110.1_model_32,1.348,1.348,0.3884,0.24,5.1496,3.0609,acceptable,T110_S04.M03
58,113,S-T110.1,34,269,4,S-T110.1_model_33,1.214,1.214,0.4158,0.3067,5.0807,2.9644,acceptable,T110_S04.M04
58,113,S-T110.1,35,270,5,S-T110.1_model_34,1.058,1.058,0.385,0.24,5.3015,3.048,acceptable,T110_S04.M05
58,113,S-T110.1,36,271,6,S-T110.1_model_35,1.445,1.445,0.409,0.28,5.0786,2.9098,acceptable,T110_S04.M06
58,113,S-T110.1,37,272,7,S-T110.1_model_36,1.216,1.216,0.4124,0.2933,5.0432,2.9604,acceptable,T110_S04.M07
58,113,S-T110.1,38,273,8,S-T110.1_model_37,1.378,1.378,0.4068,0.28,5.076,2.9689,acceptable,T110_S04.M08
58,113,S-T110.1,39,274,9,S-T110.1_model_38,1.25,1.25,0.3914,0.2267,5.0018,2.9557,acceptable,T110_S04.M09
58,113,S-T110.1,40,275,10,S-T110.1_model_39,1.091,1.091,0.4085,0.2933,5.1461,2.996,acceptable,T110_S04.M10
58,113,S-T110.1,5,240,5,S-T110.1_model_4,1.462,1.462,0.4135,0.32,5.2445,3.0354,acceptable,T110_S01.M05
58,113,S-T110.1,41,276,1,S-T110.1_model_40,1.718,1.718,0.4884,0.4416,4.8894,2.4526,medium,T110_S05.M01
58,113,S-T110.1,42,277,2,S-T110.1_model_41,1.589,1.589,0.4949,0.4545,4.7981,2.455,medium,T110_S05.M02
58,113,S-T110.1,43,278,3,S-T110.1_model_42,1.365,1.365,0.5379,0.4416,3.7186,2.1242,medium,T110_S05.M03
58,113,S-T110.1,44,279,4,S-T110.1_model_43,1.124,1.124,0.548,0.4545,3.6123,2.0781,medium,T110_S05.M04
58,113,S-T110.1,45,280,5,S-T110.1_model_44,1.462,1.462,0.5068,0.5065,4.9218,2.4985,medium,T110_S05.M05
58,113,S-T110.1,46,281,6,S-T110.1_model_45,1.144,1.144,0.5327,0.4286,3.7253,2.1348,medium,T110_S05.M06
58,113,S-T110.1,47,282,7,S-T110.1_model_46,1.253,1.253,0.5565,0.4805,3.6936,2.0543,medium,T110_S05.M07
58,113,S-T110.1,48,283,8,S-T110.1_model_47,1.512,1.512,0.5548,0.5065,4.5229,1.9218,medium,T110_S05.M08
58,113,S-T110.1,49,284,9,S-T110.1_model_48,1.181,1.181,0.5521,0.4675,3.6071,2.0835,medium,T110_S05.M09
58,113,S-T110.1,50,285,10,S-T110.1_model_49,1.426,1.426,0.5302,0.4545,4.2771,2.0992,medium,T110_S05.M10
